Date,Time,ECA: IESO-Ontario Demand Historic Forecast,RTO: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Historic Forecast,TESLA: IESO-Ontario Demand Actual
5/03/2024,21:00,18564.7,16775.15,16775.15,16328.26
5/03/2024,22:00,17937.1,16191.05,16191.05,16003.46
5/03/2024,23:00,16898.3,15269.9,15269.9,15184.68
5/03/2024,24:00:00,15969,14432.75,14432.75,14260.27
6/03/2024,1:00,14840.5,13820.25,13820.25,13797.26
6/03/2024,2:00,14476.7,13494.9,13494.9,13587.47
6/03/2024,3:00,14274.1,13308.85,13308.85,13282.16
6/03/2024,4:00,14282.3,13365.35,13365.35,13264.56
6/03/2024,5:00,14545,13602.5,13602.5,13203.93
6/03/2024,6:00,15220,14152.25,14152.25,13700.23
6/03/2024,7:00,16356.8,15381.4,15381.4,14906.88
6/03/2024,8:00,17429,16527.05,16527.05,16138.17
6/03/2024,9:00,17415.8,16812,16812,16670.98
6/03/2024,10:00,17043.2,16626.65,16626.65,16762.34
6/03/2024,11:00,16566.1,16286,16286,16798.89
6/03/2024,12:00,16555.6,16104.5,16104.5,16785.54
6/03/2024,13:00,16488.4,15823.5,15823.5,16596.9
6/03/2024,14:00,16501.2,15543.15,15543.15,16416.16
6/03/2024,15:00,16702.3,15389.85,15389.85,16304.38
6/03/2024,16:00,16898.5,15639.55,15639.55,16404.7
6/03/2024,17:00,17437.5,16462.65,16462.65,16810.73
6/03/2024,18:00,18080.6,17277.15,17277.15,17135.96
6/03/2024,19:00,18715.4,17777.15,17777.15,17420.97
6/03/2024,20:00,18746.9,17886.2,17886.2,17254.87
6/03/2024,21:00,18410.4,17467.75,17467.75,16899.75
6/03/2024,22:00,17793.6,16906.25,16906.25,16326.54
6/03/2024,23:00,16762,15901.05,15901.05,15289.08
6/03/2024,24:00:00,15897.6,14957.95,14957.95,14543.29
7/03/2024,1:00,14932.2,14280.5,14280.5,13853.37
7/03/2024,2:00,14525,13924.85,13924.85,13729.53
7/03/2024,3:00,14331,13838.5,13838.5,13623.07
7/03/2024,4:00,14300.5,13865.55,13865.55,13648.07
7/03/2024,5:00,14553.4,14164.7,14164.7,13821.17
7/03/2024,6:00,15212.1,14726.2,14726.2,14255.25
7/03/2024,7:00,16363.2,15934.25,15934.25,15398.12
7/03/2024,8:00,17394.7,17008.4,17008.4,16494.02
7/03/2024,9:00,17385.5,16817.95,16817.95,16254.97
7/03/2024,10:00,17004.7,16088.45,16088.45,15417.85
7/03/2024,11:00,16524.8,15592.95,15592.95,14837.72
7/03/2024,12:00,16496.8,15311.85,15311.85,14557.88
7/03/2024,13:00,16463.4,15233.6,15233.6,14480.9
7/03/2024,14:00,16427.7,15055.15,15055.15,14456.81
7/03/2024,15:00,16570.3,14992.9,14992.9,14422.65
7/03/2024,16:00,16791.6,15303.25,15303.25,14559.77
7/03/2024,17:00,17276.9,16123.05,16123.05,15488.34
7/03/2024,18:00,17873.9,16899.4,16899.4,16306.9
7/03/2024,19:00,18553.6,17540.95,17540.95,16877.23
7/03/2024,20:00,18646.5,17797.05,17797.05,17053.78
7/03/2024,21:00,18355.9,17455.95,17455.95,16882.37
7/03/2024,22:00,17779.6,16931.1,16931.1,16286.48
7/03/2024,23:00,16781.9,16027.3,16027.3,15313.32
7/03/2024,24:00:00,15893,15065.05,15065.05,14441.15
8/03/2024,1:00,15074.8,14375.4,14375.4,13647.25
8/03/2024,2:00,14648.6,14048.7,14048.7,13433.11
8/03/2024,3:00,14460.8,13927.95,13927.95,13347.08
8/03/2024,4:00,14464.7,13963.05,13963.05,13333.33
8/03/2024,5:00,14673.3,14195.75,14195.75,13672.38
8/03/2024,6:00,15301.6,14728,14728,14234.34
8/03/2024,7:00,16428.4,15892.8,15892.8,15510.66
8/03/2024,8:00,17333.9,16813.35,16813.35,16382.4
8/03/2024,9:00,17418,16636.95,16636.95,16059.73
8/03/2024,10:00,17089.8,16044.4,16044.4,15896.81
8/03/2024,11:00,16601.8,15862.8,15862.8,15564.33
8/03/2024,12:00,16526.8,15784.95,15784.95,15205.77
8/03/2024,13:00,16468.8,15756.2,15756.2,14876.89
8/03/2024,14:00,16393.3,15688.2,15688.2,14703.05
8/03/2024,15:00,16488,15595.9,15595.9,15071.34
8/03/2024,16:00,16630.8,15480.4,15480.4,15600.15
8/03/2024,17:00,17060.1,16004.15,16004.15,16097
8/03/2024,18:00,17576.7,16611.7,16611.7,16648.95
8/03/2024,19:00,18199.3,17080.2,17080.2,16963.38
8/03/2024,20:00,18257.3,17138.95,17138.95,16760.97
8/03/2024,21:00,17982.4,16791.3,16791.3,16279.42
8/03/2024,22:00,17453.1,16266.65,16266.65,15620.38
8/03/2024,23:00,16591.1,15403.35,15403.35,14834.12
8/03/2024,24:00:00,15453.5,14451.6,14451.6,14018.52
9/03/2024,1:00,14453.9,13888.35,13888.35,13380.25
9/03/2024,2:00,14171.3,13304.3,13304.3,12934.29
9/03/2024,3:00,13989.6,13066.25,13066.25,12701.75
9/03/2024,4:00,13861.3,12866.95,12866.95,12765.43
9/03/2024,5:00,14005.5,12945.85,12945.85,12850.41
9/03/2024,6:00,14415.7,13326.85,13326.85,13074.36
9/03/2024,7:00,15189.5,14100.75,14100.75,13686.33
9/03/2024,8:00,15608.8,14457.95,14457.95,14294.42
9/03/2024,9:00,15750.2,14929,14929,14872.84
9/03/2024,10:00,15783.3,15341.35,15341.35,15336.06
9/03/2024,11:00,15680.2,15601.9,15601.9,15818.01
9/03/2024,12:00,15818.8,15780.75,15780.75,16368.61
9/03/2024,13:00,15761.2,16101.65,16101.65,16360.11
9/03/2024,14:00,15338.6,15714.15,15714.15,16010.62
9/03/2024,15:00,15442.3,15583.9,15583.9,15917.28
9/03/2024,16:00,15579.5,15771.5,15771.5,16070.99
9/03/2024,17:00,16229.9,15671.1,15671.1,16658.86
9/03/2024,18:00,16759.7,15741.4,15741.4,16801.78
9/03/2024,19:00,17294.4,16081.05,16081.05,16693.75
9/03/2024,20:00,17336.4,16179.2,16179.2,
9/03/2024,21:00,16972.5,15923.85,15923.85,15869.92
9/03/2024,22:00,16341.5,15399.25,15399.25,15298.32
9/03/2024,23:00,15608.1,14516.65,14516.65,14560.82
9/03/2024,24:00:00,15178.1,14072.05,14072.05,13885.14
10/03/2024,1:00,14205.7,13539.8,13539.8,13461.01
10/03/2024,3:00,13878,13249.75,13249.75,13217.65
10/03/2024,4:00,13624.8,13034.1,13034.1,13034.13
10/03/2024,5:00,13712.5,13022.8,13022.8,13115.79
10/03/2024,6:00,13898.1,13162.5,13162.5,13248.27
10/03/2024,7:00,14195.6,13503.45,13503.45,13618.8
10/03/2024,8:00,14640,14020.4,14020.4,14109.61
10/03/2024,9:00,14783.1,14533,14533,14798.93
10/03/2024,10:00,14903.2,14800.9,14800.9,15249.06
10/03/2024,11:00,14977.6,15073,15073,15555.27
10/03/2024,12:00,15020.6,15192,15192,15560.84
10/03/2024,13:00,15021.2,15123.4,15123.4,15902.45
10/03/2024,14:00,15180.5,15258.95,15258.95,15741.51
10/03/2024,15:00,15170.2,15405.3,15405.3,15796.74
10/03/2024,16:00,15164.8,15598.45,15598.45,16187.94
10/03/2024,17:00,15668.2,16019,16019,16751.97
10/03/2024,18:00,16733.7,16770.55,16770.55,17239.64
10/03/2024,19:00,17054.3,16854.25,16854.25,17233.16
10/03/2024,20:00,17789.3,17371.05,17371.05,17545.74
10/03/2024,21:00,17684.2,17158.15,17158.15,17389.2
10/03/2024,22:00,17180.5,16708.25,16708.25,16748.25
10/03/2024,23:00,16588.3,16050.75,16050.75,15986.98
10/03/2024,24:00:00,15772.3,15361.65,15361.65,15147.96
11/03/2024,1:00,14533.2,14428.85,14428.85,14587.72
11/03/2024,2:00,14067,14014.6,14014.6,14092.52
11/03/2024,3:00,14030.4,13907.1,13907.1,13953.64
11/03/2024,4:00,14011.6,13916.3,13916.3,13956.14
11/03/2024,5:00,14200.5,14004.05,14004.05,14127.3
11/03/2024,6:00,14885.5,14630.15,14630.15,14701.1
11/03/2024,7:00,16097.8,15864.05,15864.05,15547.48
11/03/2024,8:00,17504,17271.4,17271.4,16890.26
11/03/2024,9:00,17772.9,17773.45,17773.45,17355.93
11/03/2024,10:00,17530.9,17104.45,17104.45,16849.11
11/03/2024,11:00,17186.8,16584.15,16584.15,16157.65
11/03/2024,12:00,16892.6,15965,15965,15598.73
11/03/2024,13:00,16824.7,15614.05,15614.05,15447.23
11/03/2024,14:00,16717.8,15473.75,15473.75,15265.08
11/03/2024,15:00,16586.2,15238.9,15238.9,14883.53
11/03/2024,16:00,16511.3,15222.9,15222.9,14714.78
11/03/2024,17:00,17012,15573.25,15573.25,14981.43
11/03/2024,18:00,17684,16495.75,16495.75,15772.58
11/03/2024,19:00,18105.1,17187.95,17187.95,16310.83
11/03/2024,20:00,18604.2,17972.25,17972.25,16964.92
11/03/2024,21:00,18460.9,17986.55,17986.55,17000.45
11/03/2024,22:00,17911.2,17340.1,17340.1,16511.63
11/03/2024,23:00,16821.1,16255.85,16255.85,15536.33
11/03/2024,24:00:00,15757.8,15377.75,15377.75,14774.12
12/03/2024,1:00,15047.3,14505.25,14505.25,14223.59
12/03/2024,2:00,14641.8,13883.7,13883.7,13672.51
12/03/2024,3:00,14580.6,13692.75,13692.75,13628.88
12/03/2024,4:00,14524.6,13672.15,13672.15,13603.06
12/03/2024,5:00,14660.5,13818,13818,13721.66
12/03/2024,6:00,15251.1,14428.25,14428.25,14365.49
12/03/2024,7:00,16380.7,15661.1,15661.1,15503.73
12/03/2024,8:00,17689.3,16972.25,16972.25,16480.78
12/03/2024,9:00,17895.8,17052.7,17052.7,16605.47
12/03/2024,10:00,17589,16546.75,16546.75,16229.82
12/03/2024,11:00,17156.7,16136.95,16136.95,15368.04
12/03/2024,12:00,16898.7,15781.45,15781.45,14736.27
12/03/2024,13:00,16725.1,15647.85,15647.85,14430.67
12/03/2024,14:00,16605.8,15481.1,15481.1,14228.45
12/03/2024,15:00,16460.4,15395.4,15395.4,13956.63
12/03/2024,16:00,16402.9,15441.15,15441.15,14107.83
12/03/2024,17:00,16925.1,15833.8,15833.8,14538.85
12/03/2024,18:00,17518,16533.4,16533.4,15077.48
12/03/2024,19:00,17953.2,16841.6,16841.6,15765.23
12/03/2024,20:00,18503.6,17425.5,17425.5,16306.17
12/03/2024,21:00,18428.1,17518.4,17518.4,16166.42
12/03/2024,22:00,17884.8,17001.5,17001.5,15509.11
12/03/2024,23:00,16848.7,15914.1,15914.1,14768.84
12/03/2024,24:00:00,15810.3,14949.15,14949.15,13980.66
13/03/2024,1:00,14927.1,13843.75,13843.75,13392.67
13/03/2024,2:00,14581,13314.3,13314.3,12902.7
13/03/2024,3:00,14468.5,13186.2,13186.2,12703.77
13/03/2024,4:00,14373.9,13134.25,13134.25,12813.01
13/03/2024,5:00,14544.3,13265.4,13265.4,12870.3
13/03/2024,6:00,15142.2,13946.6,13946.6,13544.91
13/03/2024,7:00,16313.3,15211.45,15211.45,14576.26
13/03/2024,8:00,17626.9,16590.2,16590.2,15883.62
13/03/2024,9:00,17742.9,16692.75,16692.75,16185.33
13/03/2024,10:00,17389.2,16338.1,16338.1,15636.93
13/03/2024,11:00,16972.6,16092.3,16092.3,15449.13
13/03/2024,12:00,16786.6,15669.4,15669.4,14725.6
13/03/2024,13:00,16583.4,15629.55,15629.55,14460.79
13/03/2024,14:00,16542.5,15459.55,15459.55,14197.9
13/03/2024,15:00,16455.8,15392.8,15392.8,13869.14
13/03/2024,16:00,16442.9,15342.65,15342.65,13952.35
13/03/2024,17:00,16855.1,15622.9,15622.9,14288.55
13/03/2024,18:00,17464.9,16057.9,16057.9,14900.75
13/03/2024,19:00,17779.3,16459.1,16459.1,15701.49
13/03/2024,20:00,18376.4,17096.35,17096.35,16389.33
13/03/2024,21:00,18379,17352.05,17352.05,16058
13/03/2024,22:00,17879.3,16828.4,16828.4,15812.68
13/03/2024,23:00,16799.3,15900.7,15900.7,14994.83
13/03/2024,24:00:00,15748.2,14933.85,14933.85,14085.67
14/03/2024,1:00,14612.2,14012.85,14012.85,13412.98
14/03/2024,2:00,14258.7,13580.15,13580.15,13172.34
14/03/2024,3:00,14173.5,13511.35,13511.35,12979.73
14/03/2024,4:00,14114.9,13453.15,13453.15,12872.77
14/03/2024,5:00,14300.7,13598.4,13598.4,13234.88
14/03/2024,6:00,14925.8,14182.7,14182.7,13673.29
14/03/2024,7:00,16095.9,15383.5,15383.5,14723.8
14/03/2024,8:00,17372.6,16635.5,16635.5,15953.33
14/03/2024,9:00,17474.3,16700.65,16700.65,16329.02
14/03/2024,10:00,17191.6,16310.15,16310.15,16233.62
14/03/2024,11:00,16815.5,15964.75,15964.75,16304.83
14/03/2024,12:00,16621.5,15657.9,15657.9,16440.72
14/03/2024,13:00,16455.2,15565.65,15565.65,16273.01
14/03/2024,14:00,16361.7,15574.25,15574.25,16266.86
14/03/2024,15:00,16246.4,15500.15,15500.15,16396.89
14/03/2024,16:00,16232.2,15661.05,15661.05,16498.16
14/03/2024,17:00,16594.1,16110.7,16110.7,16591.83
14/03/2024,18:00,17167.1,16701.65,16701.65,16918.63
14/03/2024,19:00,17447.5,16854.9,16854.9,16851.18
14/03/2024,20:00,18025.8,17280.9,17280.9,17277.02
14/03/2024,21:00,18045.2,17457.35,17457.35,17062.19
14/03/2024,22:00,17570.1,16802.55,16802.55,16384.52
14/03/2024,23:00,16550.9,15895,15895,15093.04
14/03/2024,24:00:00,15528.6,14908.2,14908.2,14366.29
15/03/2024,1:00,14522,14059.2,14059.2,14065.56
15/03/2024,2:00,14198.3,13618.7,13618.7,13327.29
15/03/2024,3:00,14094.2,13443.75,13443.75,13481.29
15/03/2024,4:00,14038.9,13428.35,13428.35,13224
15/03/2024,5:00,14235.3,13537.3,13537.3,13212.49
15/03/2024,6:00,14825.8,14096.15,14096.15,13918.43
15/03/2024,7:00,15926.2,15244.25,15244.25,14898.06
15/03/2024,8:00,17154.4,16656.8,16656.8,16082.77
15/03/2024,9:00,17363.6,17013.7,17013.7,16530.27
15/03/2024,10:00,17289.8,16926.55,16926.55,16806.05
15/03/2024,11:00,16957.1,16668.95,16668.95,16502.72
15/03/2024,12:00,16677.2,16450.95,16450.95,16008.7
15/03/2024,13:00,16393.2,16155.45,16155.45,15770.27
15/03/2024,14:00,16222.4,15858.8,15858.8,15622.77
15/03/2024,15:00,16092,15663.5,15663.5,15102.42
15/03/2024,16:00,15925.3,15525.35,15525.35,15015.69
15/03/2024,17:00,16288.8,15885.25,15885.25,15183.01
15/03/2024,18:00,16761,16231.4,16231.4,15795.86
15/03/2024,19:00,17057.8,16508.65,16508.65,16200.64
15/03/2024,20:00,17566,16884.6,16884.6,16718.65
15/03/2024,21:00,17471.3,17035.05,17035.05,16668.49
15/03/2024,22:00,17132.4,16577.4,16577.4,16192.08
15/03/2024,23:00,16161.3,15807.05,15807.05,15417.94
15/03/2024,24:00:00,15153.5,14801.75,14801.75,14554.29
16/03/2024,1:00,14222.4,13760.7,13760.7,13764.36
16/03/2024,2:00,13777.1,13419.95,13419.95,13457.19
16/03/2024,3:00,13643.7,13288.8,13288.8,13289.27
16/03/2024,4:00,13537.5,13234.45,13234.45,13262.05
16/03/2024,5:00,13664.3,13389.9,13389.9,13204.8
16/03/2024,6:00,13917.4,13714.15,13714.15,13524.08
16/03/2024,7:00,14599,14345.95,14345.95,14013.48
16/03/2024,8:00,15097,14873.3,14873.3,14489.07
16/03/2024,9:00,15461.5,15321.95,15321.95,14908.88
16/03/2024,10:00,15802.2,15364.6,15364.6,15265.4
16/03/2024,11:00,15740.5,15203.65,15203.65,15399.17
16/03/2024,12:00,15574.7,14837.65,14837.65,14866.62
16/03/2024,13:00,15574.8,14559.05,14559.05,14695.37
16/03/2024,14:00,15261,14387.35,14387.35,14556.28
16/03/2024,15:00,14916.8,14122.1,14122.1,14680.82
16/03/2024,16:00,14754.6,14266.4,14266.4,15061.22
16/03/2024,17:00,15091.2,14334.85,14334.85,15641.95
16/03/2024,18:00,15851,15047.5,15047.5,16164.23
16/03/2024,19:00,16131,15190.35,15190.35,16202.33
16/03/2024,20:00,16751.5,15630,15630,16122.98
16/03/2024,21:00,16609.3,15618.15,15618.15,15833.79
16/03/2024,22:00,16005.4,15130.95,15130.95,15393.17
16/03/2024,23:00,15329.2,14336.7,14336.7,14806.83
16/03/2024,24:00:00,14639.4,13561.65,13561.65,14279.45
17/03/2024,1:00,14106.7,13249.15,13249.15,13664.68
17/03/2024,2:00,13731.3,12905.05,12905.05,13003.63
17/03/2024,3:00,13518.6,12795.3,12795.3,12866.57
17/03/2024,4:00,13424.2,12781.55,12781.55,12882.77
17/03/2024,5:00,13534.9,12816.8,12816.8,12904.95
17/03/2024,6:00,13785.9,12970.25,12970.25,13094.8
17/03/2024,7:00,14283.2,13477.55,13477.55,13558.41
17/03/2024,8:00,14736.5,14104.45,14104.45,14029.63
17/03/2024,9:00,14984.8,14505.95,14505.95,14665.48
17/03/2024,10:00,14916,14797.1,14797.1,14603.52
17/03/2024,11:00,14859.8,14693.5,14693.5,14534.13
17/03/2024,12:00,14753.3,14473.4,14473.4,14590.25
17/03/2024,13:00,14711.8,14677.75,14677.75,15168.34
17/03/2024,14:00,14660.6,14414.35,14414.35,15139.27
17/03/2024,15:00,14515.3,14090.75,14090.75,14771.25
17/03/2024,16:00,14531.8,14201.85,14201.85,14688.87
17/03/2024,17:00,14924.1,14483.6,14483.6,15213.7
17/03/2024,18:00,15890.7,15198.65,15198.65,16033.81
17/03/2024,19:00,16243,15616.5,15616.5,16538.58
17/03/2024,20:00,17013.7,16314.4,16314.4,16748.79
17/03/2024,21:00,17166.1,16497.1,16497.1,16776.52
17/03/2024,22:00,16617.4,16074.4,16074.4,16174.68
17/03/2024,23:00,15901.4,15317.95,15317.95,15484.69
17/03/2024,24:00:00,15001.3,14487.6,14487.6,14632.02
18/03/2024,1:00,13901.7,13843.9,13843.9,13992.03
18/03/2024,2:00,13571.1,13534.65,13534.65,13653.72
18/03/2024,3:00,13550.7,13478.25,13478.25,13482.08
18/03/2024,4:00,13587.7,13535.8,13535.8,13437.25
18/03/2024,5:00,13765.5,13665.35,13665.35,13726.27
18/03/2024,6:00,14420.5,14262.55,14262.55,14565.04
18/03/2024,7:00,15547.6,15312.1,15312.1,15819.19
18/03/2024,8:00,16808.8,16582.85,16582.85,17242.88
18/03/2024,9:00,17095.3,17025.85,17025.85,17781.54
18/03/2024,10:00,16931.8,16873.4,16873.4,17700.08
18/03/2024,11:00,16576.2,16584.05,16584.05,17467.67
18/03/2024,12:00,16369.2,16282.05,16282.05,17373.75
18/03/2024,13:00,16246.4,16173.9,16173.9,17328.36
18/03/2024,14:00,16175.9,16054.4,16054.4,17370.3
18/03/2024,15:00,16030.8,15970.8,15970.8,17290.83
18/03/2024,16:00,15954.8,15903.55,15903.55,17437.51
18/03/2024,17:00,16381.5,16265.1,16265.1,17933.38
18/03/2024,18:00,17078.9,16879.35,16879.35,18364.5
18/03/2024,19:00,17405.7,17185.05,17185.05,18194.79
18/03/2024,20:00,17868.2,17716.65,17716.65,18241.47
18/03/2024,21:00,17742,17751.35,17751.35,18110.1
18/03/2024,22:00,17211.5,17137.9,17137.9,17606.07
18/03/2024,23:00,16159.4,16149.55,16149.55,16659.78
18/03/2024,24:00:00,15149.6,15190.85,15190.85,15505.11
19/03/2024,1:00,14501.8,14689.95,14689.95,14755.46
19/03/2024,2:00,14090.5,14309.5,14309.5,14134.98
19/03/2024,3:00,13994.8,14146.55,14146.55,14154.19
19/03/2024,4:00,13983.5,14151.6,14151.6,14210.27
19/03/2024,5:00,14115.8,14276.7,14276.7,14385.35
19/03/2024,6:00,14718.6,14826.75,14826.75,14872.89
19/03/2024,7:00,15830.4,15912.8,15912.8,16045.39
19/03/2024,8:00,17030.2,17093.45,17093.45,17297.56
19/03/2024,9:00,17258.9,17508.5,17508.5,17685.08
19/03/2024,10:00,17060.9,17120.8,17120.8,17486.12
19/03/2024,11:00,16640.9,16828.2,16828.2,17434.98
19/03/2024,12:00,16390.4,16544.75,16544.75,17434.03
19/03/2024,13:00,16233.4,16471.75,16471.75,17373.78
19/03/2024,14:00,16134.3,16217.4,16217.4,17302.66
19/03/2024,15:00,15958.3,15994.3,15994.3,17159.19
19/03/2024,16:00,15838.2,15968.65,15968.65,17360.13
19/03/2024,17:00,16274.2,16395.75,16395.75,17955.68
19/03/2024,18:00,16934.9,16905.1,16905.1,18396.65
19/03/2024,19:00,17288,17319.15,17319.15,18333.13
19/03/2024,20:00,17771.9,17728.45,17728.45,18706.67
19/03/2024,21:00,17713,17582.75,17582.75,18030.44
19/03/2024,22:00,17185.4,17026.8,17026.8,17447.54
19/03/2024,23:00,16195.2,16082.15,16082.15,16489.33
19/03/2024,24:00:00,15189,15225.75,15225.75,15712.29
20/03/2024,1:00,14613,14644.35,14644.35,15122.48
20/03/2024,2:00,14218,14241.7,14241.7,14537.8
20/03/2024,3:00,14113.1,14039.5,14039.5,14355.27
20/03/2024,4:00,14081.6,14052.75,14052.75,14242.26
20/03/2024,5:00,14212.5,14154.5,14154.5,14130.86
20/03/2024,6:00,14801.9,14718.55,14718.55,14783.01
20/03/2024,7:00,15899.3,15662.3,15662.3,15737.36
20/03/2024,8:00,17067.9,16875.35,16875.35,17005.58
20/03/2024,9:00,17280.1,17359.2,17359.2,17818.67
20/03/2024,10:00,16987.1,17040.2,17040.2,17526.56
20/03/2024,11:00,16547.5,16558.95,16558.95,17012.42
20/03/2024,12:00,16349.1,16372.15,16372.15,16507.07
20/03/2024,13:00,16189.9,16250.8,16250.8,16209.74
20/03/2024,14:00,16079.6,16102.45,16102.45,16135.56
20/03/2024,15:00,15923.8,15913.7,15913.7,16065.66
20/03/2024,16:00,15819.1,15919,15919,16364.23
20/03/2024,17:00,16281.2,16141.85,16141.85,17027.5
20/03/2024,18:00,16925.3,16738.5,16738.5,17626.73
20/03/2024,19:00,17277.3,17232.05,17232.05,17857.82
20/03/2024,20:00,17759.8,17788.15,17788.15,18356.28
20/03/2024,21:00,17728.6,18024.15,18024.15,18527.13
20/03/2024,22:00,17225.1,17538.15,17538.15,18078.81
20/03/2024,23:00,16229.6,16548.15,16548.15,17028.08
20/03/2024,24:00:00,15244.1,15581.85,15581.85,16081.02
21/03/2024,1:00,14525.3,15103.35,15103.35,15502.44
21/03/2024,2:00,14068.1,14653.3,14653.3,15127.52
21/03/2024,3:00,14004.4,14566.75,14566.75,15205.8
21/03/2024,4:00,13991.3,14656.8,14656.8,15216.15
21/03/2024,5:00,14127.1,14910.5,14910.5,15502.91
21/03/2024,6:00,14754.6,15547.95,15547.95,16137.54
21/03/2024,7:00,15861.4,16705.2,16705.2,17303.37
21/03/2024,8:00,17036.2,17897.05,17897.05,18595.72
21/03/2024,9:00,17232.9,18024.2,18024.2,18635
21/03/2024,10:00,16991.8,17465.5,17465.5,17879.72
21/03/2024,11:00,16572.3,16859.3,16859.3,17300.53
21/03/2024,12:00,16315.3,16460,16460,17257.72
21/03/2024,13:00,16166.6,16268.6,16268.6,16879.61
21/03/2024,14:00,16016.1,16198.95,16198.95,16570.37
21/03/2024,15:00,15797.1,16039.95,16039.95,16396.48
21/03/2024,16:00,15730.7,16006.9,16006.9,16409.22
21/03/2024,17:00,16135.2,16415.6,16415.6,16889.72
21/03/2024,18:00,16754.8,17052.1,17052.1,17588.78
21/03/2024,19:00,17097.7,17602.6,17602.6,17904.54
21/03/2024,20:00,17595.2,18241.7,18241.7,18590.09
21/03/2024,21:00,17556.9,18534.95,18534.95,18812.58
21/03/2024,22:00,17045.6,17831.7,17831.7,18388.1
21/03/2024,23:00,16112.1,16985.1,16985.1,17585.45
21/03/2024,24:00:00,15167.5,16072.25,16072.25,16515.92
22/03/2024,1:00,14744.3,15527,15527,15686.54
22/03/2024,2:00,14274.7,15101.45,15101.45,15533.42
22/03/2024,3:00,14115.5,14869.95,14869.95,15527.55
22/03/2024,4:00,14105,14859.65,14859.65,15313.98
22/03/2024,5:00,14243.3,15122.95,15122.95,15396.82
22/03/2024,6:00,14817.8,15579.45,15579.45,15980.48
22/03/2024,7:00,15898,16737.15,16737.15,17253.48
22/03/2024,8:00,17059.8,17725.25,17725.25,18574.83
22/03/2024,9:00,17345.3,17846.25,17846.25,18701.62
22/03/2024,10:00,17158.8,17707.35,17707.35,18729.7
22/03/2024,11:00,16787,17567.65,17567.65,18704.45
22/03/2024,12:00,16405.8,17437.4,17437.4,18726.8
22/03/2024,13:00,16232.2,17287.2,17287.2,18267.58
22/03/2024,14:00,16041,17087.5,17087.5,18192.03
22/03/2024,15:00,15723.2,16859.55,16859.55,17931.28
22/03/2024,16:00,15459.1,16807.05,16807.05,17751.97
22/03/2024,17:00,15835.3,17138.3,17138.3,18054.13
22/03/2024,18:00,16452.9,17617.6,17617.6,18497.03
22/03/2024,19:00,16867.5,17856.25,17856.25,18541.46
22/03/2024,20:00,17305.6,18136.05,18136.05,18528.04
22/03/2024,21:00,17209.9,17933.8,17933.8,18595.91
22/03/2024,22:00,16813.6,17442.65,17442.65,18157.68
22/03/2024,23:00,15949.2,16672.2,16672.2,17113.04
22/03/2024,24:00:00,15031,15687.85,15687.85,16042.54
23/03/2024,1:00,14729.2,15248.9,15248.9,15419.83
23/03/2024,2:00,14189.5,14813.75,14813.75,14985.77
23/03/2024,3:00,13923.1,14525.2,14525.2,14810.09
23/03/2024,4:00,13850,14520.75,14520.75,14726.22
23/03/2024,5:00,13966,14533.1,14533.1,14626.55
23/03/2024,6:00,14260.9,14913.3,14913.3,14973.92
23/03/2024,7:00,14783.3,15389.05,15389.05,15555.52
23/03/2024,8:00,15315,15693.25,15693.25,16199.29
23/03/2024,9:00,15572.9,16150.45,16150.45,16876.99
23/03/2024,10:00,15798.1,16388.55,16388.55,17110.25
23/03/2024,11:00,15847.4,16234.45,16234.45,16903.94
23/03/2024,12:00,15739.7,15772.8,15772.8,16598.42
23/03/2024,13:00,15530.4,15600.7,15600.7,15896.01
23/03/2024,14:00,15295.6,15507.75,15507.75,15593.52
23/03/2024,15:00,15112.6,15325.3,15325.3,15305.35
23/03/2024,16:00,14972,15253.05,15253.05,15178.68
23/03/2024,17:00,15251.8,15662.45,15662.45,15167.59
23/03/2024,18:00,16071.3,16457.9,16457.9,15865.72
23/03/2024,19:00,16295.7,16865.3,16865.3,16433.28
23/03/2024,20:00,16730.7,17315.75,17315.75,17119.02
23/03/2024,21:00,16682,17266.7,17266.7,17365.45
23/03/2024,22:00,16086.2,16662.8,16662.8,16938.37
23/03/2024,23:00,15515.5,16130.7,16130.7,16288.06
23/03/2024,24:00:00,14855.6,15551,15551,15568.08
24/03/2024,1:00,14208.8,15035.2,15035.2,14942.48
24/03/2024,2:00,13754.3,14641.4,14641.4,14476.5
24/03/2024,3:00,13572.1,14370.65,14370.65,14426.42
24/03/2024,4:00,13475.8,14381,14381,14345.2
24/03/2024,5:00,13551.8,14385.4,14385.4,14380.41
24/03/2024,6:00,13820.5,14553.1,14553.1,14663.95
24/03/2024,7:00,14269,15061.65,15061.65,15114.61
24/03/2024,8:00,14653.9,15396.35,15396.35,15580.89
24/03/2024,9:00,15063.6,15617.4,15617.4,15720.92
24/03/2024,10:00,14968.3,15510.35,15510.35,15293.17
24/03/2024,11:00,14750.8,15132.4,15132.4,14888.98
24/03/2024,12:00,14606.9,14796.95,14796.95,14789.08
24/03/2024,13:00,14902.9,14935.2,14935.2,14530.38
24/03/2024,14:00,14799.6,14689.8,14689.8,14305.51
24/03/2024,15:00,14494.1,14545.95,14545.95,14182
24/03/2024,16:00,14627.6,14477.3,14477.3,14103.63
24/03/2024,17:00,14939.1,15012.7,15012.7,14587.61
24/03/2024,18:00,15692.6,15925.65,15925.65,15555.61
