"Date","Time","ECA: IESO-Ontario Demand Historic Forecast","RTO: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Actual",
"2023-06-12","22:00","16746.40","16879.50","16879.50","15988.20",
"2023-06-12","23:00","15781.40","15921.95","15921.95","15029.49",
"2023-06-12","24:00","14517.40","14529.70","14529.70","13947.92",
"2023-06-13","01:00","13463.10","13434.50","13434.50","13094.65",
"2023-06-13","02:00","12885.70","12879.20","12879.20","12562.01",
"2023-06-13","03:00","12527.80","12544.70","12544.70","12139.05",
"2023-06-13","04:00","12334.80","12344.90","12344.90","12038.51",
"2023-06-13","05:00","12344.60","12373.45","12373.45","12083.98",
"2023-06-13","06:00","12660.70","12669.15","12669.15","12425.65",
"2023-06-13","07:00","13494.70","13494.55","13494.55","13250.53",
"2023-06-13","08:00","14742.60","14677.25","14677.25","14229.36",
"2023-06-13","09:00","15481.50","15427.25","15427.25","14680.10",
"2023-06-13","10:00","15731.40","15550.40","15550.40","14579.87",
"2023-06-13","11:00","15935.30","15758.80","15758.80","14526.91",
"2023-06-13","12:00","16087.80","15891.65","15891.65","14860.72",
"2023-06-13","13:00","16237.90","15996.65","15996.65","15024.06",
"2023-06-13","14:00","16398.50","16194.70","16194.70","15114.70",
"2023-06-13","15:00","16638.20","16354.85","16354.85","15310.23",
"2023-06-13","16:00","16748.50","16628.35","16628.35","15309.74",
"2023-06-13","17:00","17166.90","17179.00","17179.00","15417.24",
"2023-06-13","18:00","17509.00","17623.95","17623.95","15922.61",
"2023-06-13","19:00","17309.50","17579.70","17579.70","16034.23",
"2023-06-13","20:00","17182.90","17430.05","17430.05","15948.00",
"2023-06-13","21:00","16928.30","17202.30","17202.30","15732.91",
"2023-06-13","22:00","16862.10","17119.80","17119.80","15613.18",
"2023-06-13","23:00","15925.30","16171.45","16171.45","14859.27",
"2023-06-13","24:00","14637.00","14788.60","14788.60","13945.99",
"2023-06-14","01:00","13550.90","13523.55","13523.55","13021.43",
"2023-06-14","02:00","12963.10","12962.25","12962.25","12519.75",
"2023-06-14","03:00","12603.50","12630.55","12630.55","12105.61",
"2023-06-14","04:00","12398.90","12447.70","12447.70","11972.97",
"2023-06-14","05:00","12405.00","12454.15","12454.15","11984.91",
"2023-06-14","06:00","12711.80","12740.20","12740.20","12207.13",
"2023-06-14","07:00","13563.30","13604.35","13604.35","13075.33",
"2023-06-14","08:00","14838.50","14749.45","14749.45","14287.27",
"2023-06-14","09:00","15604.00","15523.35","15523.35","14710.19",
"2023-06-14","10:00","15872.40","15661.20","15661.20","14861.93",
"2023-06-14","11:00","16079.80","15902.45","15902.45","14918.72",
"2023-06-14","12:00","16223.50","16031.30","16031.30","15222.42",
"2023-06-14","13:00","16392.60","16137.90","16137.90","15271.50",
"2023-06-14","14:00","16578.80","16368.65","16368.65","15308.88",
"2023-06-14","15:00","16834.60","16604.30","16604.30","15323.41",
"2023-06-14","16:00","16969.00","16937.35","16937.35","15193.20",
"2023-06-14","17:00","17387.80","17493.60","17493.60","15488.47",
"2023-06-14","18:00","17737.40","18228.75","18228.75","15884.48",
"2023-06-14","19:00","17519.90","18082.70","18082.70","15844.01",
"2023-06-14","20:00","17351.50","17991.70","17991.70","15926.13",
"2023-06-14","21:00","17086.00","17686.70","17686.70","16120.09",
"2023-06-14","22:00","17016.30","17389.35","17389.35","16126.92",
"2023-06-14","23:00","16062.80","16389.45","16389.45","15272.02",
"2023-06-14","24:00","14759.10","14940.15","14940.15","13966.52",
"2023-06-15","01:00","13652.80","13423.10","13423.10","13132.77",
"2023-06-15","02:00","13044.40","12829.85","12829.85","12560.96",
"2023-06-15","03:00","12676.10","12453.50","12453.50","12210.17",
"2023-06-15","04:00","12458.50","12226.30","12226.30","11974.14",
"2023-06-15","05:00","12438.50","12242.80","12242.80","11920.98",
"2023-06-15","06:00","12756.50","12566.15","12566.15","12286.86",
"2023-06-15","07:00","13622.90","13396.75","13396.75","13066.95",
"2023-06-15","08:00","14903.20","14533.05","14533.05","14282.15",
"2023-06-15","09:00","15677.10","15213.70","15213.70","15057.10",
"2023-06-15","10:00","15972.20","15335.85","15335.85","15100.02",
"2023-06-15","11:00","16178.20","15530.45","15530.45","15249.18",
"2023-06-15","12:00","16376.80","15596.65","15596.65","15299.55",
"2023-06-15","13:00","16549.10","15693.85","15693.85","15361.91",
"2023-06-15","14:00","16701.40","15861.05","15861.05","15624.31",
"2023-06-15","15:00","16958.20","16112.40","16112.40","",
"2023-06-15","16:00","17115.90","16452.60","16452.60","",
"2023-06-15","17:00","17477.30","17096.60","17096.60","",
"2023-06-15","18:00","17816.70","17694.60","17694.60","",
"2023-06-15","19:00","17613.50","17652.65","17652.65","",
"2023-06-15","20:00","17425.40","17675.50","17675.50","",
"2023-06-15","21:00","17152.50","17327.00","17327.00","16103.13",
"2023-06-15","22:00","17111.10","17144.65","17144.65","16238.49",
"2023-06-15","23:00","16170.80","16195.20","16195.20","15093.42",
"2023-06-15","24:00","14883.50","14758.25","14758.25","13929.19",
"2023-06-16","01:00","13740.10","13280.30","13280.30","13016.89",
"2023-06-16","02:00","13105.80","12651.45","12651.45","12544.48",
"2023-06-16","03:00","12739.60","12352.40","12352.40","12290.59",
"2023-06-16","04:00","12519.90","12206.75","12206.75","12083.96",
"2023-06-16","05:00","12490.40","12228.20","12228.20","12097.90",
"2023-06-16","06:00","12785.70","12527.80","12527.80","12335.05",
"2023-06-16","07:00","13632.30","13335.80","13335.80","13352.92",
"2023-06-16","08:00","14924.60","14414.10","14414.10","14336.47",
"2023-06-16","09:00","15735.80","15008.50","15008.50","14941.85",
"2023-06-16","10:00","16085.30","15074.15","15074.15","15158.32",
"2023-06-16","11:00","16305.80","15142.70","15142.70","15206.20",
"2023-06-16","12:00","16431.50","15195.70","15195.70","15166.21",
"2023-06-16","13:00","16547.80","15225.65","15225.65","15377.23",
"2023-06-16","14:00","16696.20","15266.45","15266.45","15650.26",
"2023-06-16","15:00","16953.20","15433.65","15433.65","15543.94",
"2023-06-16","16:00","16977.40","15615.40","15615.40","15396.48",
"2023-06-16","17:00","17264.00","16032.55","16032.55","15805.52",
"2023-06-16","18:00","17514.30","16489.55","16489.55","16319.27",
"2023-06-16","19:00","17306.10","16448.60","16448.60","16510.46",
"2023-06-16","20:00","17063.90","16389.45","16389.45","16396.15",
"2023-06-16","21:00","16723.70","16177.50","16177.50","16242.13",
"2023-06-16","22:00","16625.70","16082.20","16082.20","16171.14",
"2023-06-16","23:00","15806.40","15223.65","15223.65","15352.48",
"2023-06-16","24:00","14592.40","14017.20","14017.20","13977.16",
"2023-06-17","01:00","13444.20","12863.25","12863.25","13174.23",
"2023-06-17","02:00","12628.20","12273.30","12273.30","12540.63",
"2023-06-17","03:00","12212.40","11906.40","11906.40","12159.56",
"2023-06-17","04:00","12071.00","11682.50","11682.50","11884.50",
"2023-06-17","05:00","11996.40","11480.95","11480.95","11848.68",
"2023-06-17","06:00","11928.40","11505.25","11505.25","11883.16",
"2023-06-17","07:00","12186.90","11760.00","11760.00","12003.66",
"2023-06-17","08:00","12769.30","12378.35","12378.35","12490.24",
"2023-06-17","09:00","13836.20","13012.60","13012.60","13082.34",
"2023-06-17","10:00","14601.60","13356.95","13356.95","13563.59",
"2023-06-17","11:00","15046.60","13733.25","13733.25","13936.77",
"2023-06-17","12:00","15497.10","13838.30","13838.30","14111.18",
"2023-06-17","13:00","15766.70","13944.65","13944.65","14370.63",
"2023-06-17","14:00","15575.40","13837.35","13837.35","14429.83",
"2023-06-17","15:00","15744.90","14130.40","14130.40","14459.99",
"2023-06-17","16:00","15926.70","14332.75","14332.75","14668.64",
"2023-06-17","17:00","16157.70","14615.30","14615.30","15223.32",
"2023-06-17","18:00","16722.70","15263.00","15263.00","15752.47",
"2023-06-17","19:00","16824.90","15536.45","15536.45","15850.03",
"2023-06-17","20:00","16702.50","15564.45","15564.45","15827.91",
"2023-06-17","21:00","16180.90","15086.50","15086.50","15511.42",
"2023-06-17","22:00","15746.20","14843.55","14843.55","15167.16",
"2023-06-17","23:00","15083.30","14337.55","14337.55","14670.13",
"2023-06-17","24:00","14149.00","13306.20","13306.20","13712.77",
"2023-06-18","01:00","12917.30","12779.00","12779.00","12915.62",
"2023-06-18","02:00","12407.00","12156.45","12156.45","12234.40",
"2023-06-18","03:00","12063.50","11830.35","11830.35","11820.42",
"2023-06-18","04:00","11760.40","11561.95","11561.95","11611.24",
"2023-06-18","05:00","11707.20","11513.05","11513.05","11500.21",
"2023-06-18","06:00","11521.30","11414.95","11414.95","11454.70",
"2023-06-18","07:00","11676.80","11511.95","11511.95","11594.85",
"2023-06-18","08:00","12383.30","12100.10","12100.10","11898.10",
"2023-06-18","09:00","13195.80","12658.75","12658.75","12426.85",
"2023-06-18","10:00","13701.80","13137.30","13137.30","13022.86",
"2023-06-18","11:00","14146.20","13472.20","13472.20","13468.65",
"2023-06-18","12:00","14525.50","13897.10","13897.10","13904.95",
"2023-06-18","13:00","14706.60","14089.40","14089.40","14283.97",
"2023-06-18","14:00","14995.50","14425.80","14425.80","14569.60",
"2023-06-18","15:00","15162.00","14653.15","14653.15","14875.15",
"2023-06-18","16:00","15323.00","14961.60","14961.60","15253.05",
"2023-06-18","17:00","15801.30","15725.60","15725.60","15785.88",
"2023-06-18","18:00","16482.50","16376.25","16376.25","16475.67",
"2023-06-18","19:00","16676.20","16780.50","16780.50","16750.78",
"2023-06-18","20:00","16606.70","16923.95","16923.95","16918.42",
"2023-06-18","21:00","16402.40","16753.10","16753.10","16667.06",
"2023-06-18","22:00","16101.20","16267.70","16267.70","16371.95",
"2023-06-18","23:00","15378.90","15497.75","15497.75","15651.62",
"2023-06-18","24:00","14143.70","14156.80","14156.80","14475.75",
"2023-06-19","01:00","13330.00","13230.15","13230.15","13439.89",
"2023-06-19","02:00","12754.50","12641.05","12641.05","12710.91",
"2023-06-19","03:00","12465.30","12347.05","12347.05","12261.77",
"2023-06-19","04:00","12298.30","12183.10","12183.10","12204.80",
"2023-06-19","05:00","12314.60","12206.50","12206.50","12226.54",
"2023-06-19","06:00","12654.20","12546.25","12546.25","12350.38",
"2023-06-19","07:00","13564.60","13460.80","13460.80","13039.07",
"2023-06-19","08:00","14897.00","14681.65","14681.65","14563.71",
"2023-06-19","09:00","15776.10","15489.70","15489.70","15597.98",
"2023-06-19","10:00","16140.50","15785.95","15785.95","16093.97",
"2023-06-19","11:00","16449.90","16093.95","16093.95","16432.38",
"2023-06-19","12:00","16664.00","16455.55","16455.55","16661.83",
"2023-06-19","13:00","16908.50","16723.95","16723.95","16836.63",
"2023-06-19","14:00","17046.40","16998.75","16998.75","17084.00",
"2023-06-19","15:00","17337.00","17203.55","17203.55","17158.83",
"2023-06-19","16:00","17531.10","17692.55","17692.55","17437.75",
"2023-06-19","17:00","17885.70","18199.50","18199.50","17943.07",
"2023-06-19","18:00","18321.10","18807.05","18807.05","18685.64",
"2023-06-19","19:00","18118.30","18596.25","18596.25","18750.34",
"2023-06-19","20:00","17854.20","18369.10","18369.10","18597.29",
"2023-06-19","21:00","17457.70","17913.10","17913.10","18102.66",
"2023-06-19","22:00","17326.00","17704.20","17704.20","17581.52",
"2023-06-19","23:00","16361.20","16736.40","16736.40","16495.03",
"2023-06-19","24:00","15018.30","15260.35","15260.35","15197.96",
"2023-06-20","01:00","13870.20","14053.15","14053.15","14025.08",
"2023-06-20","02:00","13246.60","13357.80","13357.80","13326.96",
"2023-06-20","03:00","12873.60","12949.05","12949.05","12993.45",
"2023-06-20","04:00","12648.50","12713.30","12713.30","12658.62",
"2023-06-20","05:00","12625.30","12693.30","12693.30","12676.15",
"2023-06-20","06:00","12909.50","12961.20","12961.20","12837.14",
"2023-06-20","07:00","13783.30","13811.85","13811.85","13548.58",
"2023-06-20","08:00","15048.70","15049.05","15049.05","14907.63",
"2023-06-20","09:00","15884.40","15854.40","15854.40","15808.66",
"2023-06-20","10:00","16187.10","16143.50","16143.50","16177.84",
"2023-06-20","11:00","16476.80","16501.05","16501.05","16462.89",
"2023-06-20","12:00","16718.70","16742.45","16742.45","16773.46",
"2023-06-20","13:00","16949.60","17015.95","17015.95","17070.67",
"2023-06-20","14:00","17106.30","17258.10","17258.10","17599.39",
"2023-06-20","15:00","17378.10","17504.90","17504.90","18138.48",
"2023-06-20","16:00","17552.20","17837.65","17837.65","18503.07",
"2023-06-20","17:00","17918.10","18435.30","18435.30","19085.58",
"2023-06-20","18:00","18342.30","19043.35","19043.35","19725.26",
"2023-06-20","19:00","18145.30","18820.05","18820.05","19731.49",
"2023-06-20","20:00","17904.60","18638.60","18638.60","19590.65",
"2023-06-20","21:00","17518.00","18193.00","18193.00","19119.28",
"2023-06-20","22:00","17383.30","17944.95","17944.95","18525.49",
"2023-06-20","23:00","16460.90","17065.25","17065.25","17408.73",
"2023-06-20","24:00","15108.30","15520.60","15520.60","15909.98",
"2023-06-21","01:00","13921.80","14122.45","14122.45","14629.78",
"2023-06-21","02:00","13293.50","13463.50","13463.50","13808.46",
"2023-06-21","03:00","12914.10","13039.90","13039.90","13222.79",
"2023-06-21","04:00","12682.30","12768.40","12768.40","12913.16",
"2023-06-21","05:00","12651.80","12781.85","12781.85","12928.87",
"2023-06-21","06:00","12927.20","13020.15","13020.15","13143.41",
"2023-06-21","07:00","13803.60","13891.70","13891.70","13866.43",
"2023-06-21","08:00","15069.80","15104.40","15104.40","15257.85",
"2023-06-21","09:00","15915.30","15866.90","15866.90","16324.93",
"2023-06-21","10:00","16233.70","16122.10","16122.10","16872.17",
"2023-06-21","11:00","16538.00","16445.45","16445.45","17358.34",
"2023-06-21","12:00","16795.40","16680.70","16680.70","17791.47",
"2023-06-21","13:00","17035.00","16882.75","16882.75","18210.81",
"2023-06-21","14:00","17193.30","17222.90","17222.90","18635.83",
"2023-06-21","15:00","17455.90","17478.40","17478.40","18733.40",
"2023-06-21","16:00","17635.90","17794.95","17794.95","19352.03",
"2023-06-21","17:00","17995.20","18441.70","18441.70","20029.68",
"2023-06-21","18:00","18425.30","19110.15","19110.15","20305.33",
"2023-06-21","19:00","18232.50","18843.15","18843.15","20166.16",
"2023-06-21","20:00","17985.80","18726.90","18726.90","20076.15",
"2023-06-21","21:00","17584.50","18238.05","18238.05","19524.31",
"2023-06-21","22:00","17445.90","17960.65","17960.65","19104.58",
"2023-06-21","23:00","16525.80","17066.05","17066.05","17993.28",
"2023-06-21","24:00","15156.00","15605.60","15605.60","16474.97",
"2023-06-22","01:00","13981.00","14647.25","14647.25","14958.56",
"2023-06-22","02:00","13335.70","13848.65","13848.65","14006.23",
"2023-06-22","03:00","12952.10","13377.10","13377.10","13761.80",
"2023-06-22","04:00","12713.90","13075.25","13075.25","13463.69",
"2023-06-22","05:00","12670.00","13023.10","13023.10","13234.95",
"2023-06-22","06:00","12949.60","13271.10","13271.10","13416.66",
"2023-06-22","07:00","13825.50","14138.95","14138.95","14246.07",
"2023-06-22","08:00","15081.10","15464.35","15464.35","15596.00",
"2023-06-22","09:00","15927.20","16237.70","16237.70","16574.72",
"2023-06-22","10:00","16266.30","16617.95","16617.95","17102.08",
"2023-06-22","11:00","16574.50","17128.40","17128.40","17345.87",
"2023-06-22","12:00","16866.90","17501.90","17501.90","17627.38",
"2023-06-22","13:00","17113.90","17908.85","17908.85","17686.57",
"2023-06-22","14:00","17224.90","18318.80","18318.80","17568.81",
"2023-06-22","15:00","17482.60","18715.85","18715.85","17928.67",
"2023-06-22","16:00","17682.70","19161.45","19161.45","18391.82",
"2023-06-22","17:00","17992.60","19787.40","19787.40","19233.64",
"2023-06-22","18:00","18399.30","20054.70","20054.70","19836.69",
"2023-06-22","19:00","18223.90","19897.20","19897.20","19629.40",
"2023-06-22","20:00","17996.50","19708.15","19708.15","19406.46",
"2023-06-22","21:00","17577.00","19200.70","19200.70","19014.78",
"2023-06-22","22:00","17469.90","18866.60","18866.60","18610.06",
"2023-06-22","23:00","16564.50","17803.40","17803.40","17610.33",
"2023-06-22","24:00","15214.40","16298.85","16298.85","16275.73",
"2023-06-23","01:00","14069.30","15243.35","15243.35","14998.76",
"2023-06-23","02:00","13379.10","14322.00","14322.00","14166.10",
"2023-06-23","03:00","13003.50","13781.60","13781.60","13875.60",
"2023-06-23","04:00","12762.90","13444.55","13444.55","13570.71",
"2023-06-23","05:00","12722.80","13387.45","13387.45","13543.52",
"2023-06-23","06:00","12983.70","13627.00","13627.00","13690.31",
"2023-06-23","07:00","13827.20","14518.75","14518.75","14470.42",
"2023-06-23","08:00","15095.40","15900.10","15900.10","15788.27",
"2023-06-23","09:00","15999.30","16827.70","16827.70","16876.25",
"2023-06-23","10:00","16376.60","17412.45","17412.45","17219.78",
"2023-06-23","11:00","16691.30","17951.75","17951.75","17989.68",
"2023-06-23","12:00","16900.50","18482.45","18482.45","18456.76",
"2023-06-23","13:00","17088.30","18849.65","18849.65","18792.35",
"2023-06-23","14:00","17200.00","19357.55","19357.55","18863.54",
"2023-06-23","15:00","17464.20","19737.10","19737.10","18624.92",
"2023-06-23","16:00","17541.30","20133.40","20133.40","18493.80",
"2023-06-23","17:00","17777.80","20538.65","20538.65","18667.15",
"2023-06-23","18:00","18091.10","20762.90","20762.90","18652.37",
"2023-06-23","19:00","17924.60","20534.50","20534.50","18349.62",
"2023-06-23","20:00","17642.00","20294.50","20294.50","18191.38",
"2023-06-23","21:00","17137.60","19768.00","19768.00","17996.25",
"2023-06-23","22:00","16986.40","19368.70","19368.70","18039.03",
"2023-06-23","23:00","16189.90","18375.50","18375.50","16970.78",
"2023-06-23","24:00","14910.40","16726.30","16726.30","15622.40",
"2023-06-24","01:00","13738.40","15520.10","15520.10","14709.45",
"2023-06-24","02:00","12924.50","14454.35","14454.35","14083.50",
"2023-06-24","03:00","12492.80","13846.75","13846.75","13580.29",
"2023-06-24","04:00","12354.60","13542.55","13542.55","13271.72",
"2023-06-24","05:00","12245.30","13269.30","13269.30","13245.13",
"2023-06-24","06:00","12202.40","13122.85","13122.85","13282.80",
"2023-06-24","07:00","12486.80","13388.50","13388.50","13494.39",
"2023-06-24","08:00","13069.80","14141.40","14141.40","14171.33",
"2023-06-24","09:00","14236.90","15343.70","15343.70","14914.01",
"2023-06-24","10:00","15031.00","16291.10","16291.10","15560.56",
"2023-06-24","11:00","15498.10","17282.75","17282.75","16261.81",
"2023-06-24","12:00","16050.00","17858.95","17858.95","16938.47",
"2023-06-24","13:00","16352.20","18592.35","18592.35","17254.23",
"2023-06-24","14:00","16150.40","18741.35","18741.35","17430.83",
"2023-06-24","15:00","16281.80","18960.50","18960.50","17759.17",
"2023-06-24","16:00","16485.50","19184.05","19184.05","18079.11",
"2023-06-24","17:00","16671.60","19583.95","19583.95","18483.33",
"2023-06-24","18:00","17223.70","20058.90","20058.90","18880.96",
"2023-06-24","19:00","17372.90","19902.65","19902.65","19056.53",
"2023-06-24","20:00","17317.10","19526.15","19526.15","18817.37",
"2023-06-24","21:00","16516.00","18888.00","18888.00","18514.13",
"2023-06-24","22:00","16134.90","18378.45","18378.45","17977.98",
"2023-06-24","23:00","15531.10","17611.05","17611.05","17173.68",
"2023-06-24","24:00","14554.00","16542.60","16542.60","16081.06",
"2023-06-25","01:00","13212.70","14704.45","14704.45","14941.15",
"2023-06-25","02:00","12679.30","13937.50","13937.50","14127.24",
"2023-06-25","03:00","12316.90","13356.10","13356.10","13360.28",
"2023-06-25","04:00","12016.60","12908.15","12908.15","12998.35",
"2023-06-25","05:00","11955.00","12743.35","12743.35","12787.44",
"2023-06-25","06:00","11823.10","12593.20","12593.20","12619.23",
"2023-06-25","07:00","11946.60","12739.85","12739.85","12703.24",
"2023-06-25","08:00","12604.10","13340.40","13340.40","13223.77",
"2023-06-25","09:00","13480.10","14249.20","14249.20","14356.78",
"2023-06-25","10:00","13938.60","15032.40","15032.40","15595.83",
"2023-06-25","11:00","14492.70","15769.35","15769.35","16613.00",
"2023-06-25","12:00","14846.90","16154.95","16154.95","17368.53",
"2023-06-25","13:00","15036.70","16667.05","16667.05","17830.70",
"2023-06-25","14:00","15328.40","17231.40","17231.40","18281.51",
"2023-06-25","15:00","15511.60","17467.10","17467.10","18709.42",
"2023-06-25","16:00","15669.30","17901.85","17901.85","19195.63",
"2023-06-25","17:00","16129.90","18720.15","18720.15","19816.86",
"2023-06-25","18:00","16902.60","19151.35","19151.35","20291.53",
"2023-06-25","19:00","17097.20","19299.85","19299.85","20312.90",
"2023-06-25","20:00","17009.50","19199.75","19199.75","19821.51",
"2023-06-25","21:00","16726.70","18633.30","18633.30","19123.18",
"2023-06-25","22:00","16280.00","18461.10","18461.10","18867.78",
"2023-06-25","23:00","15679.20","17513.05","17513.05","18123.10",
"2023-06-25","24:00","14439.30","16086.20","16086.20","16857.07",
"2023-06-26","01:00","13623.60","14817.80","14817.80","15565.42",
"2023-06-26","02:00","13023.50","14071.60","14071.60","14570.78",
"2023-06-26","03:00","12714.90","13604.00","13604.00","14049.96",
"2023-06-26","04:00","12535.20","13353.40","13353.40","14088.78",
"2023-06-26","05:00","12533.70","13350.60","13350.60","13912.85",
"2023-06-26","06:00","12861.30","13647.00","13647.00","14226.92",
"2023-06-26","07:00","13759.10","14525.10","14525.10","15032.03",
"2023-06-26","08:00","15071.20","15905.95","15905.95","16262.36",
"2023-06-26","09:00","16018.00","16835.85","16835.85","17452.68",
"2023-06-26","10:00","16420.10","17404.65","17404.65","17812.96",
"2023-06-26","11:00","16824.80","17840.30","17840.30","17980.77",
"2023-06-26","12:00","17113.10","18270.40","18270.40","18268.23",
"2023-06-26","13:00","17413.50","18659.70","18659.70","18620.53",
"2023-06-26","14:00","17557.80","19039.25","19039.25","18861.35",
"2023-06-26","15:00","17856.50","19480.65","19480.65","18778.41",
"2023-06-26","16:00","18073.10","19820.70","19820.70","18612.33",
"2023-06-26","17:00","18372.60","20071.20","20071.20","19054.34",
"2023-06-26","18:00","18864.20","20540.70","20540.70","19554.01",
"2023-06-26","19:00","18682.00","20229.75","20229.75","19291.26",
"2023-06-26","20:00","18399.10","19901.65","19901.65","19141.59",
"2023-06-26","21:00","17823.90","19568.40","19568.40","18450.53",
"2023-06-26","22:00","17655.60","19174.55","19174.55","18097.77",
"2023-06-26","23:00","16717.70","18255.40","18255.40","17145.08",
"2023-06-26","24:00","15336.80","16764.60","16764.60","15969.02",
"2023-06-27","01:00","14127.70","15408.90","15408.90","14997.74",
"2023-06-27","02:00","13471.20","14600.65","14600.65","14232.20",
"2023-06-27","03:00","13090.00","14056.75","14056.75","13794.77",
"2023-06-27","04:00","12853.80","13751.45","13751.45","13586.90",
"2023-06-27","05:00","12819.00","13668.85","13668.85","13602.97",
"2023-06-27","06:00","13075.80","13914.95","13914.95","13836.90",
"2023-06-27","07:00","13928.80","14756.25","14756.25","14555.54",
"2023-06-27","08:00","15189.60","16029.75","16029.75","15946.35",
"2023-06-27","09:00","16099.70","17041.45","17041.45","16745.53",
"2023-06-27","10:00","16458.30","17326.00","17326.00","17105.71",
"2023-06-27","11:00","16837.10","17649.20","17649.20","17294.87",
"2023-06-27","12:00","17122.70","17975.75","17975.75","17718.46",
"2023-06-27","13:00","17393.50","18053.65","18053.65","18131.72",
"2023-06-27","14:00","17571.00","18105.95","18105.95","18161.47",
"2023-06-27","15:00","17843.50","18208.85","18208.85","18139.22",
"2023-06-27","16:00","18045.40","18209.00","18209.00","18082.02",
"2023-06-27","17:00","18359.10","18487.50","18487.50","18457.03",
"2023-06-27","18:00","18821.40","18733.35","18733.35","18722.03",
"2023-06-27","19:00","18636.00","18501.80","18501.80","18665.50",
"2023-06-27","20:00","18368.60","18295.55","18295.55","18145.68",
"2023-06-27","21:00","17831.30","17801.35","17801.35","17602.49",
"2023-06-27","22:00","17677.80","17492.15","17492.15","17420.69",
"2023-06-27","23:00","16767.40","16532.75","16532.75","16344.55",
"2023-06-27","24:00","15385.10","15123.25","15123.25","15093.57",
"2023-06-28","01:00","14152.90","13984.75","13984.75","14057.99",
"2023-06-28","02:00","13492.50","13357.15","13357.15","13388.55",
"2023-06-28","03:00","13115.90","13023.95","13023.95","12937.66",
"2023-06-28","04:00","12875.10","12789.65","12789.65","12780.29",
"2023-06-28","05:00","12839.60","12769.15","12769.15","12764.25",
"2023-06-28","06:00","13093.80","12997.20","12997.20","12732.25",
"2023-06-28","07:00","13939.30","13728.55","13728.55","13396.39",
"2023-06-28","08:00","15198.60","14808.95","14808.95","14512.83",
"2023-06-28","09:00","16122.20","15508.35","15508.35","15457.67",
"2023-06-28","10:00","16482.30","15746.25","15746.25","15609.96",
"2023-06-28","11:00","16869.60","15901.00","15901.00","15954.34",
"2023-06-28","12:00","17170.20","16086.55","16086.55","16055.61",
"2023-06-28","13:00","17434.00","16136.40","16136.40","16129.13",
"2023-06-28","14:00","17613.70","16167.60","16167.60","16412.04",
"2023-06-28","15:00","17874.00","16377.75","16377.75","16887.60",
"2023-06-28","16:00","18098.50","16620.25","16620.25","16944.17",
"2023-06-28","17:00","18404.80","17076.65","17076.65","17651.51",
"2023-06-28","18:00","18867.30","17613.95","17613.95","17981.96",
"2023-06-28","19:00","18666.40","17678.50","17678.50","17909.53",
"2023-06-28","20:00","18413.40","17683.75","17683.75","17949.33",
"2023-06-28","21:00","17859.90","17340.90","17340.90","17483.97",
"2023-06-28","22:00","17708.40","17133.75","17133.75","16979.25",
"2023-06-28","23:00","16798.30","16189.05","16189.05","16049.41",
"2023-06-28","24:00","15423.10","14852.10","14852.10","14786.44",
"2023-06-29","01:00","14221.40","13787.30","13787.30","13888.79",
"2023-06-29","02:00","13537.30","13122.20","13122.20","13234.40",
"2023-06-29","03:00","13158.70","12773.20","12773.20","12845.88",
"2023-06-29","04:00","12911.60","12574.70","12574.70","12659.69",
"2023-06-29","05:00","12860.50","12528.00","12528.00","12657.46",
"2023-06-29","06:00","13122.00","12816.25","12816.25","13043.85",
"2023-06-29","07:00","13967.80","13580.35","13580.35","13626.56",
"2023-06-29","08:00","15219.90","14686.65","14686.65","14606.93",
"2023-06-29","09:00","16143.80","15342.00","15342.00","15264.86",
"2023-06-29","10:00","16520.20","15642.65","15642.65","15793.24",
"2023-06-29","11:00","16906.60","15861.30","15861.30","16184.00",
"2023-06-29","12:00","17242.50","16113.30","16113.30","16422.52",
"2023-06-29","13:00","17516.60","16297.00","16297.00","16951.83",
"2023-06-29","14:00","17643.10","16394.55","16394.55","17204.21",
"2023-06-29","15:00","17906.50","16567.35","16567.35","17623.25",
"2023-06-29","16:00","18153.60","16931.70","16931.70","17759.28",
"2023-06-29","17:00","18411.60","17547.45","17547.45","17959.04",
"2023-06-29","18:00","18845.10","18015.30","18015.30","18220.68",
"2023-06-29","19:00","18642.40","18120.65","18120.65","18294.49",
"2023-06-29","20:00","18422.80","18090.30","18090.30","18273.01",
"2023-06-29","21:00","17858.40","17734.80","17734.80","17704.91",
"2023-06-29","22:00","17748.00","17509.30","17509.30","17427.44",
"2023-06-29","23:00","16845.40","16550.15","16550.15","16872.55",
"2023-06-29","24:00","15491.90","15136.10","15136.10","15598.98",
"2023-06-30","01:00","14467.50","14357.70","14357.70","14228.75",
"2023-06-30","02:00","13674.90","13491.90","13491.90","13492.67",
"2023-06-30","03:00","13324.60","13118.00","13118.00","13098.98",
"2023-06-30","04:00","13014.70","12799.00","12799.00","12891.20",
"2023-06-30","05:00","12972.10","12771.55","12771.55","12866.88",
"2023-06-30","06:00","13187.60","12996.85","12996.85","13161.01",
"2023-06-30","07:00","14052.10","13802.35","13802.35","13622.05",
"2023-06-30","08:00","15187.70","14911.65","14911.65","14522.65",
"2023-06-30","09:00","16129.10","15763.45","15763.45","15669.90",
"2023-06-30","10:00","16614.90","16254.35","16254.35","16628.47",
"2023-06-30","11:00","17081.40","16724.75","16724.75","17118.72",
