"Date","Time","ECA: IESO-Ontario Demand Historic Forecast","RTO: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Actual",
"2023-06-24","02:00","13000.20","14137.35","14137.35","14083.50",
"2023-06-24","03:00","12570.20","13582.80","13582.80","13580.29",
"2023-06-24","04:00","12433.80","13259.05","13259.05","13271.72",
"2023-06-24","05:00","12327.70","12943.50","12943.50","13245.13",
"2023-06-24","06:00","12293.70","12959.55","12959.55","13282.80",
"2023-06-24","07:00","12515.60","13155.20","13155.20","13494.39",
"2023-06-24","08:00","13106.00","13737.65","13737.65","14171.33",
"2023-06-24","09:00","14252.30","14807.55","14807.55","14914.01",
"2023-06-24","10:00","15033.80","15536.55","15536.55","15560.56",
"2023-06-24","11:00","15526.60","16527.20","16527.20","16261.81",
"2023-06-24","12:00","16055.70","16980.50","16980.50","16938.47",
"2023-06-24","13:00","16416.10","17596.10","17596.10","17254.23",
"2023-06-24","14:00","16194.30","17332.95","17332.95","17430.83",
"2023-06-24","15:00","16248.50","17467.20","17467.20","17759.17",
"2023-06-24","16:00","16515.70","17676.10","17676.10","18079.11",
"2023-06-24","17:00","16735.00","18457.65","18457.65","18483.33",
"2023-06-24","18:00","17343.00","18767.75","18767.75","18880.96",
"2023-06-24","19:00","17453.40","18749.75","18749.75","19056.53",
"2023-06-24","20:00","17355.90","18471.15","18471.15","18817.37",
"2023-06-24","21:00","16588.00","18289.70","18289.70","18514.13",
"2023-06-24","22:00","16222.80","17871.25","17871.25","17977.98",
"2023-06-24","23:00","15612.60","17109.95","17109.95","17173.68",
"2023-06-24","24:00","14633.80","16023.75","16023.75","16081.06",
"2023-06-25","01:00","13270.80","14666.70","14666.70","14941.15",
"2023-06-25","02:00","12706.50","13898.65","13898.65","14127.24",
"2023-06-25","03:00","12339.90","13292.15","13292.15","13360.28",
"2023-06-25","04:00","12037.80","12887.85","12887.85","12998.35",
"2023-06-25","05:00","11978.60","12704.65","12704.65","12787.44",
"2023-06-25","06:00","11852.20","12636.35","12636.35","12619.23",
"2023-06-25","07:00","11984.70","12748.15","12748.15","12703.24",
"2023-06-25","08:00","12620.20","13360.50","13360.50","13223.77",
"2023-06-25","09:00","13511.50","14312.75","14312.75","14356.78",
"2023-06-25","10:00","13959.50","15117.80","15117.80","15595.83",
"2023-06-25","11:00","14537.10","15734.80","15734.80","16613.00",
"2023-06-25","12:00","14854.00","16339.40","16339.40","17368.53",
"2023-06-25","13:00","15042.20","16704.30","16704.30","17830.70",
"2023-06-25","14:00","15362.80","17341.80","17341.80","18281.51",
"2023-06-25","15:00","15553.60","17477.40","17477.40","18709.42",
"2023-06-25","16:00","15792.20","18010.45","18010.45","19195.63",
"2023-06-25","17:00","16234.70","18579.50","18579.50","19816.86",
"2023-06-25","18:00","17043.30","19169.95","19169.95","20291.53",
"2023-06-25","19:00","17115.90","19178.85","19178.85","20312.90",
"2023-06-25","20:00","17032.30","19194.00","19194.00","19821.51",
"2023-06-25","21:00","16764.30","18546.85","18546.85","19123.18",
"2023-06-25","22:00","16342.50","18399.15","18399.15","18867.78",
"2023-06-25","23:00","15720.30","17604.45","17604.45","18123.10",
"2023-06-25","24:00","14498.60","16368.15","16368.15","16857.07",
"2023-06-26","01:00","13676.60","14987.25","14987.25","15565.42",
"2023-06-26","02:00","13073.40","14199.10","14199.10","14570.78",
"2023-06-26","03:00","12755.50","13738.95","13738.95","14049.96",
"2023-06-26","04:00","12576.60","13494.60","13494.60","14088.78",
"2023-06-26","05:00","12574.30","13538.95","13538.95","13912.85",
"2023-06-26","06:00","12882.80","13788.55","13788.55","14226.92",
"2023-06-26","07:00","13781.60","14722.90","14722.90","15032.03",
"2023-06-26","08:00","15115.20","16094.50","16094.50","16262.36",
"2023-06-26","09:00","16070.50","17062.85","17062.85","17452.68",
"2023-06-26","10:00","16488.30","17505.45","17505.45","17812.96",
"2023-06-26","11:00","16884.40","18009.85","18009.85","17980.77",
"2023-06-26","12:00","17147.00","18425.35","18425.35","18268.23",
"2023-06-26","13:00","17432.70","18675.65","18675.65","18620.53",
"2023-06-26","14:00","17600.10","18930.05","18930.05","18861.35",
"2023-06-26","15:00","17887.50","19297.70","19297.70","18778.41",
"2023-06-26","16:00","18096.30","19252.10","19252.10","18612.33",
"2023-06-26","17:00","18386.20","19621.40","19621.40","19054.34",
"2023-06-26","18:00","18871.10","19934.45","19934.45","19554.01",
"2023-06-26","19:00","18683.80","19733.95","19733.95","19291.26",
"2023-06-26","20:00","18384.70","19519.80","19519.80","19141.59",
"2023-06-26","21:00","17815.20","19075.85","19075.85","18450.53",
"2023-06-26","22:00","17645.90","18716.20","18716.20","18097.77",
"2023-06-26","23:00","16708.20","17746.80","17746.80","17145.08",
"2023-06-26","24:00","15337.10","16314.55","16314.55","15969.02",
"2023-06-27","01:00","14199.80","15115.20","15115.20","14997.74",
"2023-06-27","02:00","13543.90","14367.95","14367.95","14232.20",
"2023-06-27","03:00","13156.10","13904.40","13904.40","13794.77",
"2023-06-27","04:00","12912.10","13613.25","13613.25","13586.90",
"2023-06-27","05:00","12876.20","13657.40","13657.40","13602.97",
"2023-06-27","06:00","13134.10","13936.50","13936.50","13836.90",
"2023-06-27","07:00","13991.50","14712.40","14712.40","14555.54",
"2023-06-27","08:00","15260.90","16061.00","16061.00","15946.35",
"2023-06-27","09:00","16174.30","16953.40","16953.40","16745.53",
"2023-06-27","10:00","16543.40","17334.30","17334.30","17105.71",
"2023-06-27","11:00","16917.60","17645.85","17645.85","17294.87",
"2023-06-27","12:00","17201.50","17983.80","17983.80","17718.46",
"2023-06-27","13:00","17460.80","18129.55","18129.55","18131.72",
"2023-06-27","14:00","17656.10","18218.20","18218.20","18161.47",
"2023-06-27","15:00","17914.90","18405.65","18405.65","18139.22",
"2023-06-27","16:00","18125.60","18337.15","18337.15","18082.02",
"2023-06-27","17:00","18444.80","18699.60","18699.60","18457.03",
"2023-06-27","18:00","18895.70","18996.30","18996.30","18722.03",
"2023-06-27","19:00","18690.60","18864.50","18864.50","18665.50",
"2023-06-27","20:00","18413.70","18664.40","18664.40","18145.68",
"2023-06-27","21:00","17872.90","18369.20","18369.20","17602.49",
"2023-06-27","22:00","17709.30","18045.00","18045.00","17420.69",
"2023-06-27","23:00","16801.80","17039.45","17039.45","16344.55",
"2023-06-27","24:00","15420.60","15728.30","15728.30","15093.57",
"2023-06-28","01:00","14276.80","14583.75","14583.75","14057.99",
"2023-06-28","02:00","13608.90","13914.10","13914.10","13388.55",
"2023-06-28","03:00","13221.00","13475.40","13475.40","12937.66",
"2023-06-28","04:00","12977.60","13201.00","13201.00","12780.29",
"2023-06-28","05:00","12938.20","13255.15","13255.15","12764.25",
"2023-06-28","06:00","13193.90","13524.70","13524.70","12732.25",
"2023-06-28","07:00","14044.30","14278.60","14278.60","13396.39",
"2023-06-28","08:00","15312.70","15489.45","15489.45","14512.83",
"2023-06-28","09:00","16237.40","16331.20","16331.20","15457.67",
"2023-06-28","10:00","16621.00","16510.55","16510.55","15609.96",
"2023-06-28","11:00","17005.90","16764.30","16764.30","15954.34",
"2023-06-28","12:00","17291.20","17011.70","17011.70","16055.61",
"2023-06-28","13:00","17552.30","17131.80","17131.80","16129.13",
"2023-06-28","14:00","17741.90","17182.20","17182.20","16412.04",
"2023-06-28","15:00","17998.80","17265.15","17265.15","16887.60",
"2023-06-28","16:00","18214.00","17428.55","17428.55","16944.17",
"2023-06-28","17:00","18519.00","17822.35","17822.35","17651.51",
"2023-06-28","18:00","18971.40","18226.30","18226.30","17981.96",
"2023-06-28","19:00","18759.80","18142.05","18142.05","17909.53",
"2023-06-28","20:00","18492.80","18116.80","18116.80","17949.33",
"2023-06-28","21:00","17931.40","17771.95","17771.95","17483.97",
"2023-06-28","22:00","17768.10","17522.35","17522.35","16979.25",
"2023-06-28","23:00","16863.50","16626.05","16626.05","16049.41",
"2023-06-28","24:00","15480.20","15309.30","15309.30","14786.44",
"2023-06-29","01:00","14331.00","14096.35","14096.35","13888.79",
"2023-06-29","02:00","13637.90","13371.30","13371.30","13234.40",
"2023-06-29","03:00","13252.10","12956.80","12956.80","12845.88",
"2023-06-29","04:00","13004.40","12690.25","12690.25","12659.69",
"2023-06-29","05:00","12952.90","12625.45","12625.45","12657.46",
"2023-06-29","06:00","13220.20","12943.10","12943.10","13043.85",
"2023-06-29","07:00","14071.30","13661.00","13661.00","13626.56",
"2023-06-29","08:00","15335.10","14908.65","14908.65","14606.93",
"2023-06-29","09:00","16261.80","15704.55","15704.55","15264.86",
"2023-06-29","10:00","16656.50","16057.35","16057.35","15793.24",
"2023-06-29","11:00","17033.00","16445.20","16445.20","16184.00",
"2023-06-29","12:00","17346.30","16975.40","16975.40","16422.52",
"2023-06-29","13:00","17617.20","17298.85","17298.85","16951.83",
"2023-06-29","14:00","17743.70","17549.95","17549.95","17204.21",
"2023-06-29","15:00","17999.80","17926.45","17926.45","17623.25",
"2023-06-29","16:00","18239.90","18314.80","18314.80","17759.28",
"2023-06-29","17:00","18492.30","19020.25","19020.25","17959.04",
"2023-06-29","18:00","18918.10","19493.40","19493.40","18220.68",
"2023-06-29","19:00","18712.00","19583.50","19583.50","18294.49",
"2023-06-29","20:00","18490.60","19444.00","19444.00","18273.01",
"2023-06-29","21:00","17923.70","19034.55","19034.55","17704.91",
"2023-06-29","22:00","17810.60","18678.30","18678.30","17427.44",
"2023-06-29","23:00","16909.10","17543.60","17543.60","16872.55",
"2023-06-29","24:00","15547.70","15995.55","15995.55","15598.98",
"2023-06-30","01:00","14383.30","14790.80","14790.80","14228.75",
"2023-06-30","02:00","13574.50","13923.40","13923.40","13492.67",
"2023-06-30","03:00","13240.10","13508.20","13508.20","13098.98",
"2023-06-30","04:00","12929.20","13127.55","13127.55","12891.20",
"2023-06-30","05:00","12881.10","13072.95","13072.95","12866.88",
"2023-06-30","06:00","13122.00","13285.40","13285.40","13161.01",
"2023-06-30","07:00","13958.50","14127.30","14127.30","13622.05",
"2023-06-30","08:00","15119.70","15299.85","15299.85","14522.65",
"2023-06-30","09:00","16061.60","16227.35","16227.35","15669.90",
"2023-06-30","10:00","16566.50","16756.45","16756.45","16628.47",
"2023-06-30","11:00","17031.30","17336.00","17336.00","17118.72",
"2023-06-30","12:00","17335.80","17827.80","17827.80","17213.72",
"2023-06-30","13:00","17562.30","18085.80","18085.80","17569.34",
"2023-06-30","14:00","17720.40","18396.90","18396.90","18043.01",
"2023-06-30","15:00","17921.70","18587.20","18587.20","18406.67",
"2023-06-30","16:00","17975.50","18800.85","18800.85","18749.71",
"2023-06-30","17:00","18077.10","19235.30","19235.30","19332.74",
"2023-06-30","18:00","18527.40","19607.15","19607.15","19789.46",
"2023-06-30","19:00","18163.50","19370.75","19370.75","19662.08",
"2023-06-30","20:00","17845.40","19090.15","19090.15","19315.25",
"2023-06-30","21:00","17073.80","18444.30","18444.30","18730.08",
"2023-06-30","22:00","16851.00","18008.85","18008.85","18322.47",
"2023-06-30","23:00","16017.80","17062.10","17062.10","17319.95",
"2023-06-30","24:00","14805.90","15771.20","15771.20","16003.18",
"2023-07-01","01:00","13686.80","14929.20","14929.20","14729.70",
"2023-07-01","02:00","13071.30","14144.55","14144.55","14011.23",
"2023-07-01","03:00","12753.00","13760.85","13760.85","13465.84",
"2023-07-01","04:00","12426.10","13305.45","13305.45","12995.13",
"2023-07-01","05:00","12338.60","13113.30","13113.30","12935.15",
"2023-07-01","06:00","12399.20","13149.95","13149.95","12821.46",
"2023-07-01","07:00","12656.30","13364.65","13364.65","12859.98",
"2023-07-01","08:00","13275.50","13996.15","13996.15","13379.98",
"2023-07-01","09:00","14044.50","14861.00","14861.00","14504.01",
"2023-07-01","10:00","14424.40","15722.95","15722.95","15398.75",
"2023-07-01","11:00","15047.50","16525.60","16525.60","16579.26",
"2023-07-01","12:00","15489.80","17253.65","17253.65","17616.40",
"2023-07-01","13:00","15707.20","17639.55","17639.55","18371.18",
"2023-07-01","14:00","15681.90","17887.10","17887.10","18831.79",
"2023-07-01","15:00","15934.50","17989.70","17989.70","19002.53",
"2023-07-01","16:00","15995.60","18239.30","18239.30","18608.45",
"2023-07-01","17:00","16094.00","18387.40","18387.40","18575.58",
"2023-07-01","18:00","16960.10","18910.35","18910.35","19049.38",
"2023-07-01","19:00","16914.40","18804.45","18804.45","18959.97",
"2023-07-01","20:00","16717.50","18641.45","18641.45","18180.34",
"2023-07-01","21:00","16261.20","18068.40","18068.40","17748.55",
"2023-07-01","22:00","15627.30","17793.60","17793.60","17609.27",
"2023-07-01","23:00","15204.40","17053.50","17053.50","17172.55",
"2023-07-01","24:00","14400.60","16136.85","16136.85","15970.19",
"2023-07-02","01:00","13355.70","15037.50","15037.50","15072.75",
"2023-07-02","02:00","12793.20","14241.00","14241.00","14246.41",
"2023-07-02","03:00","12428.40","13675.55","13675.55","13627.93",
"2023-07-02","04:00","12152.70","13230.30","13230.30","13315.58",
"2023-07-02","05:00","12069.20","13007.80","13007.80","13114.89",
"2023-07-02","06:00","11968.00","12888.80","12888.80","12961.96",
"2023-07-02","07:00","12077.90","12981.70","12981.70","13009.92",
"2023-07-02","08:00","12750.90","13583.40","13583.40","13596.85",
"2023-07-02","09:00","13634.30","14589.75","14589.75","14351.38",
"2023-07-02","10:00","14126.40","15557.95","15557.95","15013.57",
"2023-07-02","11:00","14802.30","16184.80","16184.80","15721.73",
"2023-07-02","12:00","15190.60","16789.05","16789.05","16309.26",
"2023-07-02","13:00","15470.30","17168.30","17168.30","16579.78",
"2023-07-02","14:00","15741.20","17688.10","17688.10","16548.03",
"2023-07-02","15:00","16051.90","17943.50","17943.50","16737.63",
"2023-07-02","16:00","16295.40","18351.00","18351.00","17000.97",
"2023-07-02","17:00","16631.20","18630.55","18630.55","17167.73",
"2023-07-02","18:00","17401.20","19302.30","19302.30","17630.57",
"2023-07-02","19:00","17468.30","19066.65","19066.65","17697.73",
"2023-07-02","20:00","17398.40","19048.30","19048.30","17475.54",
"2023-07-02","21:00","17057.80","18657.45","18657.45","17261.18",
"2023-07-02","22:00","16420.20","18468.00","18468.00","17168.14",
"2023-07-02","23:00","15908.50","17855.00","17855.00","16611.84",
"2023-07-02","24:00","14715.00","16472.95","16472.95","15540.61",
"2023-07-03","01:00","13458.60","14766.30","14766.30","14449.99",
"2023-07-03","02:00","12851.20","13952.80","13952.80","13663.16",
"2023-07-03","03:00","12472.80","13504.00","13504.00","13314.83",
"2023-07-03","04:00","12323.50","13272.15","13272.15","12864.46",
"2023-07-03","05:00","12348.60","13306.30","13306.30","12760.73",
"2023-07-03","06:00","12595.20","13583.45","13583.45","12799.00",
"2023-07-03","07:00","13365.40","14311.15","14311.15","13074.58",
"2023-07-03","08:00","14520.70","15556.15","15556.15","13614.88",
"2023-07-03","09:00","15642.90","16729.95","16729.95","14342.57",
"2023-07-03","10:00","16101.10","17393.75","17393.75","15038.29",
"2023-07-03","11:00","16728.00","18019.25","18019.25","15956.93",
"2023-07-03","12:00","17173.10","18541.10","18541.10","16592.22",
"2023-07-03","13:00","17549.50","18924.35","18924.35","17244.00",
"2023-07-03","14:00","17638.30","19213.35","19213.35","17609.43",
"2023-07-03","15:00","18041.00","19628.40","19628.40","17993.69",
"2023-07-03","16:00","17950.90","19564.70","19564.70","18148.42",
"2023-07-03","17:00","18376.90","20290.40","20290.40","18898.18",
"2023-07-03","18:00","18745.50","20505.65","20505.65","19745.47",
"2023-07-03","19:00","18439.30","20304.20","20304.20","20063.33",
"2023-07-03","20:00","18164.60","20101.55","20101.55","19853.38",
"2023-07-03","21:00","17650.80","19800.40","19800.40","19444.00",
"2023-07-03","22:00","17472.10","19553.45","19553.45","19036.17",
"2023-07-03","23:00","16641.80","18632.80","18632.80","17858.81",
"2023-07-03","24:00","15307.80","17039.55","17039.55","16487.73",
"2023-07-04","01:00","14479.60","16565.95","16565.95","15206.48",
"2023-07-04","02:00","13762.90","15686.75","15686.75","14407.52",
"2023-07-04","03:00","13360.40","15042.90","15042.90","13678.80",
"2023-07-04","04:00","13125.60","14732.85","14732.85","13197.94",
"2023-07-04","05:00","13088.50","14665.30","14665.30","13155.19",
"2023-07-04","06:00","13315.80","14904.00","14904.00","13287.73",
"2023-07-04","07:00","14166.30","15476.15","15476.15","14161.27",
"2023-07-04","08:00","15395.70","16891.75","16891.75","15586.13",
"2023-07-04","09:00","16350.10","18124.40","18124.40","17153.02",
"2023-07-04","10:00","16775.40","18921.55","18921.55","18308.53",
"2023-07-04","11:00","17183.80","19541.00","19541.00","19265.09",
"2023-07-04","12:00","17526.80","20349.75","20349.75","20075.97",
"2023-07-04","13:00","17856.80","21573.00","21573.00","20665.41",
"2023-07-04","14:00","18003.40","21955.90","21955.90","21069.44",
"2023-07-04","15:00","18270.90","22313.70","22313.70","21279.63",
"2023-07-04","16:00","18496.60","22679.90","22679.90","21342.00",
"2023-07-04","17:00","18880.50","23113.85","23113.85","21346.89",
"2023-07-04","18:00","19254.30","23292.45","23292.45","21690.16",
"2023-07-04","19:00","19053.60","23091.15","23091.15","21573.54",
"2023-07-04","20:00","18764.20","23004.50","23004.50","21633.38",
"2023-07-04","21:00","18157.90","22580.65","22580.65","21495.03",
"2023-07-04","22:00","17964.80","22105.35","22105.35","21151.03",
"2023-07-04","23:00","17019.30","21057.50","21057.50","20145.77",
"2023-07-04","24:00","15652.80","19333.55","19333.55","18464.57",
"2023-07-05","01:00","14476.20","16824.80","16824.80","17001.81",
"2023-07-05","02:00","13762.00","15852.65","15852.65","16084.48",
"2023-07-05","03:00","13355.80","15177.00","15177.00","15267.02",
"2023-07-05","04:00","13123.80","14808.40","14808.40","14742.02",
"2023-07-05","05:00","13084.80","14658.80","14658.80","14364.33",
"2023-07-05","06:00","13314.30","14895.75","14895.75","14395.85",
"2023-07-05","07:00","14163.40","15486.60","15486.60","15235.02",
"2023-07-05","08:00","15387.60","17006.45","17006.45","16918.72",
"2023-07-05","09:00","16350.50","18327.65","18327.65","18411.83",
"2023-07-05","10:00","16790.20","19222.60","19222.60","19654.42",
"2023-07-05","11:00","17206.90","20144.25","20144.25","20608.58",
"2023-07-05","12:00","17574.30","20890.45","20890.45","21346.96",
"2023-07-05","13:00","17909.80","21825.15","21825.15","21781.43",
"2023-07-05","14:00","18063.20","22178.95","22178.95","22074.33",
"2023-07-05","15:00","18335.00","22625.85","22625.85","22202.69",
"2023-07-05","16:00","18558.30","22806.65","22806.65","22363.38",
"2023-07-05","17:00","18940.20","23228.95","23228.95","22537.92",
"2023-07-05","18:00","19304.10","23427.80","23427.80","22652.20",
"2023-07-05","19:00","19099.00","22984.50","22984.50","22685.82",
"2023-07-05","20:00","18793.60","22699.20","22699.20","22630.62",
"2023-07-05","21:00","18196.70","22297.80","22297.80","22196.50",
"2023-07-05","22:00","17989.80","21876.65","21876.65","21695.18",
"2023-07-05","23:00","17048.90","20778.35","20778.35","20719.09",
"2023-07-05","24:00","15681.10","19034.65","19034.65","18810.67",
"2023-07-06","01:00","14594.80","16367.00","16367.00","17481.69",
"2023-07-06","02:00","13849.90","15283.70","15283.70","16565.97",
"2023-07-06","03:00","13435.80","14708.30","14708.30","15829.17",
"2023-07-06","04:00","13195.10","14254.70","14254.70","15440.29",
"2023-07-06","05:00","13136.80","14067.10","14067.10","15262.16",
"2023-07-06","06:00","13374.70","14213.35","14213.35","15286.22",
"2023-07-06","07:00","14228.30","15104.65","15104.65","15997.04",
"2023-07-06","08:00","15441.00","16643.15","16643.15","17488.58",
"2023-07-06","09:00","16384.40","17963.75","17963.75","19136.15",
"2023-07-06","10:00","16848.10","18821.35","18821.35","20069.97",
"2023-07-06","11:00","17266.10","19546.60","19546.60","20845.37",
"2023-07-06","12:00","17664.00","20267.35","20267.35","21463.42",
"2023-07-06","13:00","17995.50","20158.80","20158.80","21881.67",
"2023-07-06","14:00","18110.40","20425.80","20425.80","21752.13",
"2023-07-06","15:00","18378.40","20748.85","20748.85","21092.07",
"2023-07-06","16:00","18639.10","20871.35","20871.35","20060.62",
"2023-07-06","17:00","18980.90","20962.15","20962.15","20364.08",
"2023-07-06","18:00","19315.80","21011.45","21011.45","20427.47",
"2023-07-06","19:00","19114.90","20413.45","20413.45","20544.75",
"2023-07-06","20:00","18815.00","20096.25","20096.25","20453.95",
"2023-07-06","21:00","18218.80","19650.40","19650.40","20091.08",
"2023-07-06","22:00","18025.60","19562.90","19562.90","20021.22",
"2023-07-06","23:00","17103.30","18359.85","18359.85","19222.10",
"2023-07-06","24:00","15753.60","16781.30","16781.30","17581.89",
"2023-07-07","01:00","14610.70","16409.00","16409.00","16484.06",
"2023-07-07","02:00","13852.80","15407.45","15407.45","15722.06",
"2023-07-07","03:00","13442.70","14826.10","14826.10","15088.19",
"2023-07-07","04:00","13206.00","14455.55","14455.55","14443.47",
"2023-07-07","05:00","13156.30","14352.40","14352.40","14400.02",
"2023-07-07","06:00","13369.10","14557.25","14557.25","14343.30",
"2023-07-07","07:00","14182.60","15210.60","15210.60","14972.13",
"2023-07-07","08:00","15359.40","16395.45","16395.45","16060.22",
"2023-07-07","09:00","16347.80","17198.60","17198.60","16956.14",
"2023-07-07","10:00","16877.10","17461.00","17461.00","17671.12",
"2023-07-07","11:00","17305.50","17971.80","17971.80","18158.38",
"2023-07-07","12:00","17661.10","18516.10","18516.10","18459.03",
"2023-07-07","13:00","17936.80","18915.55","18915.55","18808.10",
"2023-07-07","14:00","18052.70","19045.95","19045.95","18928.13",
"2023-07-07","15:00","18301.00","19359.30","19359.30","18952.19",
"2023-07-07","16:00","18455.20","19498.95","19498.95","19230.53",
"2023-07-07","17:00","18712.80","19993.50","19993.50","19535.82",
"2023-07-07","18:00","18977.40","20130.05","20130.05","20027.30",
"2023-07-07","19:00","18795.80","20164.45","20164.45","20036.58",
"2023-07-07","20:00","18411.50","19727.70","19727.70","19984.28",
"2023-07-07","21:00","17798.20","19238.25","19238.25","19281.34",
"2023-07-07","22:00","17563.30","18501.25","18501.25","18316.86",
"2023-07-07","23:00","16769.10","17473.35","17473.35","17155.21",
"2023-07-07","24:00","15494.40","16058.60","16058.60","15780.09",
"2023-07-08","01:00","14373.30","14890.55","14890.55","14673.44",
"2023-07-08","02:00","13474.40","13951.00","13951.00","13629.75",
"2023-07-08","03:00","13022.30","13408.40","13408.40","13013.08",
"2023-07-08","04:00","12836.20","13121.40","13121.40","12639.98",
"2023-07-08","05:00","12679.90","12781.05","12781.05","12485.93",
"2023-07-08","06:00","12730.70","12843.90","12843.90","12359.23",
"2023-07-08","07:00","12904.60","13036.85","13036.85","12650.27",
"2023-07-08","08:00","13580.50","13724.75","13724.75","13259.53",
"2023-07-08","09:00","14739.60","14711.90","14711.90","13890.92",
"2023-07-08","10:00","15634.40","15450.05","15450.05","14699.38",
"2023-07-08","11:00","16219.80","15984.70","15984.70","15641.54",
"2023-07-08","12:00","16791.20","16563.20","16563.20","16234.34",
"2023-07-08","13:00","17084.10","16891.50","16891.50","16606.33",
"2023-07-08","14:00","17061.70","17124.45","17124.45","16809.30",
"2023-07-08","15:00","17416.50","17513.85","17513.85","16796.24",
"2023-07-08","16:00","17712.70","17577.05","17577.05","16722.08",
"2023-07-08","17:00","17841.60","18679.75","18679.75","16994.10",
"2023-07-08","18:00","18175.20","19037.30","19037.30","",
"2023-07-08","19:00","18143.10","18951.10","18951.10","16691.59",
"2023-07-08","20:00","18183.60","18686.95","18686.95","16635.85",
"2023-07-08","21:00","17297.70","17972.40","17972.40","16398.74",
"2023-07-08","22:00","16859.00","17302.50","17302.50","16384.88",
"2023-07-08","23:00","16243.20","16663.55","16663.55","15537.83",
"2023-07-08","24:00","15222.20","15705.05","15705.05","14647.56",
"2023-07-09","01:00","13762.60","14329.75","14329.75","13700.46",
"2023-07-09","02:00","13070.00","13617.50","13617.50","13050.15",
"2023-07-09","03:00","12673.60","12980.55","12980.55","12631.14",
"2023-07-09","04:00","12377.30","12611.05","12611.05","12351.06",
"2023-07-09","05:00","12297.10","12473.00","12473.00","12222.70",
"2023-07-09","06:00","12174.40","12369.65","12369.65","12123.71",
"2023-07-09","07:00","12234.60","12394.85","12394.85","12218.57",
"2023-07-09","08:00","12913.40","12871.10","12871.10","12802.30",
"2023-07-09","09:00","13857.80","13659.95","13659.95","13721.23",
"2023-07-09","10:00","14471.90","14440.75","14440.75","14547.13",
"2023-07-09","11:00","15156.90","15208.65","15208.65","15030.33",
"2023-07-09","12:00","15644.90","15686.15","15686.15","15507.50",
"2023-07-09","13:00","15889.90","15879.60","15879.60","16186.50",
"2023-07-09","14:00","16258.10","16224.35","16224.35","16450.06",
"2023-07-09","15:00","16575.70","16572.15","16572.15","16820.58",
"2023-07-09","16:00","16860.90","16952.70","16952.70","17177.39",
"2023-07-09","17:00","17093.10","17365.75","17365.75","17509.79",
"2023-07-09","18:00","17811.00","17931.40","17931.40","18211.18",
"2023-07-09","19:00","17810.20","18247.10","18247.10","18641.72",
"2023-07-09","20:00","17783.70","18259.10","18259.10","18567.01",
"2023-07-09","21:00","17396.80","17908.45","17908.45","18014.16",
"2023-07-09","22:00","16753.90","17603.85","17603.85","17777.08",
"2023-07-09","23:00","16231.90","16714.40","16714.40","16991.59",
"2023-07-09","24:00","15090.60","15495.10","15495.10","15568.17",
"2023-07-10","01:00","14108.50","14257.65","14257.65","14614.30",
"2023-07-10","02:00","13436.80","13549.00","13549.00","13891.29",
"2023-07-10","03:00","13065.00","13113.70","13113.70","13392.84",
"2023-07-10","04:00","12867.70","12880.30","12880.30","13105.92",
"2023-07-10","05:00","12856.00","12846.15","12846.15","13047.28",
"2023-07-10","06:00","13139.60","13180.30","13180.30","13234.67",
"2023-07-10","07:00","13974.10","14132.95","14132.95","14001.59",
"2023-07-10","08:00","15233.70","15406.25","15406.25","15072.97",
"2023-07-10","09:00","16279.10","16382.55","16382.55","16068.45",
"2023-07-10","10:00","16832.90","17011.00","17011.00","17026.57",
"2023-07-10","11:00","17327.60","17537.00","17537.00","17639.22",
"2023-07-10","12:00","17717.30","18210.80","18210.80","17965.88",
"2023-07-10","13:00","18103.20","18684.30","18684.30","18384.58",
"2023-07-10","14:00","18263.70","19109.65","19109.65","18902.47",
"2023-07-10","15:00","18520.90","19537.65","19537.65","19272.11",
"2023-07-10","16:00","18834.20","19917.35","19917.35","19935.23",
"2023-07-10","17:00","19156.20","20386.80","20386.80","20548.73",
"2023-07-10","18:00","19522.80","20845.85","20845.85","21013.81",
"2023-07-10","19:00","19352.10","20802.65","20802.65","21020.80",
"2023-07-10","20:00","18935.50","20655.45","20655.45","20833.08",
"2023-07-10","21:00","18349.80","20043.65","20043.65","20348.07",
"2023-07-10","22:00","18050.50","19594.75","19594.75","19584.15",
"2023-07-10","23:00","17110.60","18321.85","18321.85","18497.01",
"2023-07-10","24:00","15749.90","16729.45","16729.45","16827.22",
"2023-07-11","01:00","14594.20","15351.40","15351.40","15685.38",
"2023-07-11","02:00","13871.50","14473.95","14473.95","14666.00",
"2023-07-11","03:00","13433.10","13895.30","13895.30","14207.50",
"2023-07-11","04:00","13172.10","13571.65","13571.65","13837.14",
"2023-07-11","05:00","13119.90","13473.40","13473.40","13645.34",
"2023-07-11","06:00","13357.90","13711.55","13711.55","13851.33",
"2023-07-11","07:00","14161.70","14695.95","14695.95","14559.46",
"2023-07-11","08:00","15350.60","15987.95","15987.95","15796.36",
"2023-07-11","09:00","16362.50","17221.15","17221.15","17347.47",
"2023-07-11","10:00","16885.20","18100.60","18100.60","18266.19",
"2023-07-11","11:00","17325.00","18737.30","18737.30","18733.25",
"2023-07-11","12:00","17742.50","19593.50","19593.50","19199.20",
"2023-07-11","13:00","18105.70","19661.45","19661.45","19613.80",
"2023-07-11","14:00","18273.70","19915.45","19915.45","19912.07",
